81237,REL,397,01,"IP: Race and Religion","Roberts, Tyler T",0,1,4.00
81144,RES,295,01,"ST: The Cold War: Russia & US","Kubyshkin, Alexander",10,24,2.00
80438,RES,495,01,"Senior Research or Seminar","Staff",9,10,2.00
80431,RUS,102,01,"Beginning Russian II","Herold, Kelly K",7,20,5.00
80433,RUS,200,01,"Conversational Russian","Kutceva, Sofia",14,15,1.00
80432,RUS,222,01,"Intermediate Russian II","Armstrong, Todd Patrick",14,20,4.00
80434,RUS,281,01,"Major Russ Writers: Dostoevsky","Armstrong, Todd Patrick",8,25,4.00
81143,RUS,295,01,"ST: The Cold War: Russia & US","Kubyshkin, Alexander",10,24,2.00
81158,RUS,389,01,"Advanced Russian Seminar","Armstrong, Todd Patrick",3,12,4.00
80614,SCI,100,01,"Science Laboratory","Mahlab, Minna A",15,15,1.00
79880,SCI,200,01,"Learning From Alumni","Caulkins, D Douglas",15,60,2.00
80615,SCI,240,01,"Science Education Methods","Mahlab, Minna A",15,15,1.00
80440,SOC,111,01,"Introduction to Sociology","Inglis, Patrick",10,25,4.00
80441,SOC,111,02,"Introduction to Sociology","Snook, Jennifer",3,25,4.00
80443,SOC,111,03,"Introduction to Sociology","Inglis, Patrick",5,25,4.00
80442,SOC,111,04,"Introduction to Sociology","Erickson, Karla A",2,25,4.00
80444,SOC,111,05,"Introduction to Sociology","Quinsaat, Sharon",0,25,4.00
81151,SOC,195,01,"ST: Global Health","Ferguson, Susan J",0,15,4.00
80704,SOC,235,01,"Class, Capital and Inequality","Inglis, Patrick",25,25,4.00
80445,SOC,240,01,"Social Movements","Haenfler, Ross J",0,22,4.00
80447,SOC,260,01,"Human Sexuality U.S.","Erickson, Karla A",-4,22,4.00
80452,SOC,265,01,"Sociology of Health & Illness","Ferguson, Susan J",22,22,4.00
80454,SOC,285,01,"Contemp Sociological Theory","Haenfler, Ross J",0,18,4.00
80455,SOC,291,01,"Meth Empirical Investigation","Quinsaat, Sharon",0,18,4.00
80595,SOC,295,01,"ST: Migrants, Refugees, Diasp","Quinsaat, Sharon",0,22,4.00
80656,SOC,295,02,"ST: Sociology of Tourism","Scott, Kesho",7,22,4.00
81139,SOC,295,03,"ST: Comp Soc Inequalities","Padilla, Beatriz",1,22,4.00
81140,SOC,295,04,"ST: Gender Across the Globe","Padilla, Beatriz",9,22,4.00
80457,SOC,300,01,"Practicum Applied Sociology","Ferguson, Susan J",5,8,4.00
79958,SOC,390,01,"Adv Stds: Global Feminisms","Scott, Kesho",-1,15,4.00
80461,SOC,390,02,"Adv Stds: Race, Gndr & Soc Cls","Ferguson, Susan J",15,15,4.00
81138,SOC,395,01,"ST: Neoliberalism","Inglis, Patrick",3,20,4.00
81238,SOC,397,01,"IP: Black Identity in Poland","Scott, Kesho",0,1,4.00
81256,SOC,499,01,"MAP: Ethnic Entrepreneurs","Erickson, Karla A",0,1,4.00
81257,SOC,499,02,"MAP: CRT & Whiteness Pedagogy","Erickson, Karla A",0,1,4.00
80469,SPN,105,01,"Introduction Spanish Lang I","Escoriza-Gallardo, Francisca",13,20,4.00
80470,SPN,106,01,"Introduction Spanish Lang II","Petrus, John",6,20,4.00
80471,SPN,106,02,"Introduction Spanish Lang II","Phillips, Nicholas David",9,20,4.00
80472,SPN,204,01,"Communication in Spanish I","Contreras-Rodriguez, Ana Isabel",9,15,1.00
80473,SPN,205,01,"Communication in Spanish II","Contreras-Rodriguez, Ana Isabel",9,15,1.00
80474,SPN,217,01,"Intermediate Spanish","Perez, Mirzam C",9,20,4.00
80475,SPN,217,02,"Intermediate Spanish","Benoist, Maria Valerie",11,20,4.00
80477,SPN,285,01,"Intro to Textual Analysis","Aparicio, Yvette",7,20,4.00
80479,SPN,285,02,"Intro to Textual Analysis","Phillips, Nicholas David",3,20,4.00
80480,SPN,285,03,"Intro to Textual Analysis","Perez, Mirzam C",4,20,4.00
80599,SPN,295,01,"ST: Creative Writing","Perez, David",4,10,2.00
80481,SPN,317,01,"Readngs in US Latinx Lit/Cult","Petrus, John",1,15,4.00
80555,SPN,320,01,"Cult of Spanish Speaking World","Aparicio, Yvette",7,15,4.00
80482,SPN,343,01,"The Art of Language","Valentin, Maria Carmen",5,15,4.00
80483,SPN,384,01,"Spanish Dialectology","Valentin, Maria Carmen",5,15,4.00
80556,SPN,386,01,"Stds Medievl Erly Mod Span Lit","Perez, Mirzam C",9,15,4.00
80590,SST,101,01,"Intro Peace & Cnflct Stds","Queathem, Elizabeth J",25,25,4.00
79877,SST,115,01,"Introduction to Statistics","Kamp, Kathryn",0,28,4.00
80001,SST,115,02,"Introduction to Statistics","Olsen, Christopher Ray",1,28,4.00
80668,SST,125,01,"Intro to Geographic Info Systm","Kamp, Kathryn",6,25,2.00
80669,SST,125,02,"Intro to Geographic Info Systm","Kamp, Kathryn",23,25,2.00
80499,SST,140,01,"Medvl & Ren Culture: 1100-1650","Mease, Cornelia Ellen",11,20,4.00
81107,SST,195,01,"ST: Hip Hop Ed/Praxis/Action","Sellers, Samuel J",-1,20,1.00
81112,SST,195,02,"ST: Hmn Cntrd Dsgn/Glbl Trnsf","Goering, Megan Elizabeth",7,20,1.00
81113,SST,195,03,"ST: Winning Soc Mvmnt Cmpgn","Ranjit, Luna",10,20,1.00
81178,SST,195,04,"ST: Ldrshp Automation/Ineqty","Mellin, Joe",-4,20,1.00
79878,SST,200,01,"Learning From Alumni","Caulkins, D Douglas",15,60,2.00
80810,SST,202,01,"Sustainability","Caulkins, D Douglas",-3,35,4.00
79875,SST,221,01,"Geog Analysis & Cartography","Kamp, Kathryn",20,20,4.00
81174,SST,295,01,"ST: Politcs of Human Thriving","Elfenbein, Caleb",2,20,2.00
80606,SST,295,01,"ST: Politcs of Human Thriving","Elfenbein, Caleb",20,20,2.00
81117,SST,295,02,"ST: Religion, Self & Society","Elfenbein, Caleb",0,15,2.00
80607,SST,295,02,"ST: Peacebulding Middle East","Solomon, Johanna",25,25,4.00
81142,SST,295,03,"ST: Journal Publishing","Andelson, Jonathan",8,15,4.00
81163,SST,295,04,"ST: Multi-Media Workshop","Larson, Jonathan",7,12,1.00
81165,SST,295,05,"ST: Multi-Media Workshop","Larson, Jonathan",10,12,1.00
81357,SST,499,01,"MAP: Purpose-Built Afr Cities","Prevost, Elizabeth",0,1,2.00
80485,TEC,154,01,"Evolution of Technology","Guenther, Michael B",-2,25,4.00
80486,THD,104,01,"Dance Technique I","Hurley, Kathleen",0,14,2.00
80487,THD,111,01,"Intro to Performance Studies","Delmenico, Lesley M",6,20,4.00
80488,THD,115,01,"Theatrical Design & Technology","Thomas, Justin M",2,12,4.00
80490,THD,117,01,"Introduction to Acting","Quintero, Craig",3,14,4.00
80658,THD,195,01,"ST: Native American Perfrmnc","Shook, Jennifer",3,20,4.00
80496,THD,202,01,"Dramatic Literature II","Mease, Cornelia Ellen",17,20,4.00
80491,THD,204,01,"Dance Technique II","Hurley, Kathleen",10,14,2.00
80492,THD,205,01,"Dance Ensemble","Miller, Claudia E",16,20,2.00
80493,THD,217,01,"Intermediate Acting","Quintero, Craig",3,14,4.00
80494,THD,225,01,"Chrgrphy: Dvlpng Physcl Ideas","Miller, Claudia E",3,10,4.00
80495,THD,245,01,"Lighting for the Stage","Thomas, Justin M",4,12,4.00
81130,THD,295,01,"ST: Choreolinguistics","Hansen, Cynthia",6,12,2.00
81145,THD,295,02,"ST: Just for You","Quintero, Craig",0,8,2.00
80567,THD,304,01,"Ibsen/Strindberg/Chekhov","Mease, Cornelia Ellen",15,20,4.00
81263,THD,499,01,"MAP: Theatre Directing","Quintero, Craig",0,1,4.00
81264,THD,499,02,"MAP: Choreo Hip-Hop Modern","Miller, Claudia E",0,1,4.00
81266,THD,499,03,"MAP: Choreo & The Environment","Miller, Claudia E",0,1,4.00
81297,THD,499,04,"MAP: The Royale","Quintero, Craig",0,1,4.00
81359,THD,499,05,"MAP: Aslt Wthin a Scl Cntxt","Miller, Claudia E",0,1,4.00
81254,THS,499,01,"MAP: Microtubule Nucleation","Hasegawa, Keisuke",0,1,4.00
81255,THS,499,02,"MAP: Cyber Propaganda Defense","Moyer, H Wayne",0,1,4.00
81258,THS,499,03,"MAP: Cog Load & Pol Jdgmnts","Gibson, Janet M",0,1,4.00
81270,THS,499,04,"MAP: Migratin in the Col Era","Gibel Mevorach, Katya S",0,1,4.00
81332,THS,499,05,"MAP: Imgs of EuroAricana Ties","Byrd, Vance L",0,1,4.00
80500,WRT,101,01,"Basic Prncpls College Writing","Perez, David",9,15,1.00
80501,WRT,101,02,"Basic Prncpls College Writing","Rudolph, William K",11,15,1.00
80502,WRT,101,03,"Basic Prncpls College Writing","Rudolph, William K",13,15,1.00
80503,WRT,102,01,"Adv Prncpls in College Writing","Wohlwend, Helyn A",12,15,2.00
80504,WRT,120,01,"Oral Communication Skills","Price, Taylor",1,10,2.00
80505,WRT,150,01,"Teaching Writing","Carl, Janet A",12,25,2.00
